interaction_id,filename,age,interaction_start,interaction_end,speaker,utterance_start,utterance_end,duration,norm_start,norm_end
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,24.62,26.24,1.62,0.244,0.261
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,27.5,29.72,2.22,0.274,0.297
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,34.22,35.42,1.2,0.344,0.356
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,35.85,36.48,0.63,0.361,0.367
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,36.73,37.94,1.21,0.37,0.383
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,38.5,39.62,1.12,0.388,0.4
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,44.16,45.59,1.43,0.447,0.462
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,53.92,55.07,1.15,0.549,0.561
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,56.49,56.96,0.47,0.576,0.58
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,FA1,56.9,58.29,1.39,0.58,0.594
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,FA2,58.58,59.58,1.0,0.597,0.608
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,63.98,65.29,1.31,0.653,0.667
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,65.62,67.46,1.84,0.671,0.69
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,67.81,69.56,1.75,0.693,0.712
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,69.9,71.44,1.54,0.715,0.731
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,77.83,79.23,1.4,0.798,0.812
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,81.1,82.84,1.74,0.832,0.85
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,83.44,84.59,1.15,0.856,0.868
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,85.04,85.56,0.52,0.873,0.878
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,85.77,86.56,0.79,0.88,0.888
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,86.87,88.13,1.26,0.892,0.905
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,88.98,90.57,1.59,0.914,0.93
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,92.63,93.09,0.46,0.952,0.956
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,93.37,94.95,1.58,0.959,0.976
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,95.3,96.0,0.7,0.979,0.987
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,FA1,96.16,97.29,1.13,0.988,1.0
COU_S1MA_011009_6600000_6900000_random-14.eaf_0,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,1.17,97.29,CHI,96.25,96.6,0.35,0.989,0.993
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,107.33,108.1,0.77,0.0,0.005
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,108.57,109.88,1.31,0.009,0.017
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,110.38,110.98,0.6,0.021,0.025
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,111.23,112.11,0.88,0.027,0.033
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA2,112.19,113.43,1.24,0.033,0.042
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,112.29,113.68,1.39,0.034,0.044
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA2,116.56,117.56,1.0,0.063,0.07
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,126.791,127.462,0.671,0.134,0.138
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,128.23,129.05,0.82,0.143,0.149
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,129.44,130.29,0.85,0.152,0.158
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,130.79,132.02,1.23,0.161,0.169
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,132.51,133.46,0.95,0.173,0.179
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,136.93,138.23,1.3,0.203,0.212
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,140.49,141.4,0.91,0.228,0.234
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,141.8,142.62,0.82,0.237,0.242
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,143.23,144.62,1.39,0.246,0.256
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,147.34,149.31,1.97,0.275,0.288
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,149.84,150.55,0.71,0.292,0.297
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,151.05,151.98,0.93,0.3,0.306
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,156.115,157.24,1.125,0.335,0.342
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,160.23,161.24,1.01,0.363,0.37
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,161.74,163.14,1.4,0.373,0.383
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,163.75,164.5,0.75,0.387,0.392
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,167.607,168.61,1.003,0.414,0.42
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,169.04,170.15,1.11,0.423,0.431
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA2,170.51,171.52,1.01,0.434,0.44
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,172.45,173.28,0.83,0.447,0.453
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA2,173.02,174.14,1.12,0.451,0.458
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,174.68,175.89,1.21,0.462,0.47
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,177.08,177.84,0.76,0.479,0.484
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,178.95,180.45,1.5,0.491,0.502
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA2,183.5,185.56,2.06,0.523,0.537
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,186.4,186.97,0.57,0.543,0.546
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,187.67,188.48,0.81,0.551,0.557
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,189.34,189.96,0.62,0.563,0.567
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,196.93,197.3,0.37,0.615,0.617
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,199.19,200.23,1.04,0.63,0.637
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,200.72,202.06,1.34,0.641,0.65
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,202.45,203.79,1.34,0.653,0.662
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,204.63,206.11,1.48,0.668,0.678
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,206.7,208.89,2.19,0.682,0.697
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,209.9,210.5,0.6,0.704,0.708
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,210.64,211.26,0.62,0.709,0.713
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,212.13,212.91,0.78,0.719,0.724
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA2,216.089,216.61,0.521,0.746,0.75
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,217.54,218.19,0.65,0.756,0.761
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,218.61,219.07,0.46,0.764,0.767
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,219.37,220.2,0.83,0.769,0.774
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,220.98,221.45,0.47,0.78,0.783
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,221.64,222.32,0.68,0.784,0.789
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,222.43,224.23,1.8,0.79,0.802
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,224.4,224.85,0.45,0.803,0.806
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,225.43,225.88,0.45,0.81,0.813
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA2,225.9,226.7,0.8,0.814,0.819
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,227.12,227.68,0.56,0.822,0.826
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,228.06,229.46,1.4,0.828,0.838
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,228.26,228.78,0.52,0.83,0.833
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,230.28,231.17,0.89,0.844,0.85
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,233.81,234.53,0.72,0.868,0.873
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,235.92,236.38,0.46,0.882,0.885
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,239.08,239.91,0.83,0.904,0.91
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,240.858,241.522,0.664,0.916,0.921
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,242.345,243.008,0.663,0.926,0.931
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,243.442,244.053,0.611,0.934,0.938
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,244.575,245.106,0.531,0.942,0.945
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,245.849,246.584,0.735,0.95,0.955
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,247.247,247.752,0.505,0.96,0.964
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,248.398,248.707,0.309,0.968,0.97
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,249.115,249.513,0.398,0.973,0.976
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,249.955,250.787,0.832,0.979,0.984
COU_S1MA_011009_6600000_6900000_random-14.eaf_1,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,252.566,253.07,0.504,0.997,1.0
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,107.33,108.1,0.77,0.0,0.005
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,108.57,109.88,1.31,0.009,0.017
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,110.38,110.98,0.6,0.021,0.025
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,111.23,112.11,0.88,0.027,0.033
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA2,112.19,113.43,1.24,0.033,0.042
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,112.29,113.68,1.39,0.034,0.044
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA2,116.56,117.56,1.0,0.063,0.07
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,126.791,127.462,0.671,0.134,0.138
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,128.23,129.05,0.82,0.143,0.149
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,129.44,130.29,0.85,0.152,0.158
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,130.79,132.02,1.23,0.161,0.169
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,132.51,133.46,0.95,0.173,0.179
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,136.93,138.23,1.3,0.203,0.212
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,140.49,141.4,0.91,0.228,0.234
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,141.8,142.62,0.82,0.237,0.242
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,143.23,144.62,1.39,0.246,0.256
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,147.34,149.31,1.97,0.275,0.288
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,149.84,150.55,0.71,0.292,0.297
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,151.05,151.98,0.93,0.3,0.306
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,156.115,157.24,1.125,0.335,0.342
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,160.23,161.24,1.01,0.363,0.37
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,161.74,163.14,1.4,0.373,0.383
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,163.75,164.5,0.75,0.387,0.392
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,167.607,168.61,1.003,0.414,0.42
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,169.04,170.15,1.11,0.423,0.431
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA2,170.51,171.52,1.01,0.434,0.44
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,172.45,173.28,0.83,0.447,0.453
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA2,173.02,174.14,1.12,0.451,0.458
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,174.68,175.89,1.21,0.462,0.47
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,177.08,177.84,0.76,0.479,0.484
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,178.95,180.45,1.5,0.491,0.502
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA2,183.5,185.56,2.06,0.523,0.537
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,186.4,186.97,0.57,0.543,0.546
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,187.67,188.48,0.81,0.551,0.557
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,189.34,189.96,0.62,0.563,0.567
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,196.93,197.3,0.37,0.615,0.617
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,199.19,200.23,1.04,0.63,0.637
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,200.72,202.06,1.34,0.641,0.65
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,202.45,203.79,1.34,0.653,0.662
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,204.63,206.11,1.48,0.668,0.678
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,206.7,208.89,2.19,0.682,0.697
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,209.9,210.5,0.6,0.704,0.708
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,210.64,211.26,0.62,0.709,0.713
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,212.13,212.91,0.78,0.719,0.724
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA2,216.089,216.61,0.521,0.746,0.75
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,217.54,218.19,0.65,0.756,0.761
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,218.61,219.07,0.46,0.764,0.767
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,219.37,220.2,0.83,0.769,0.774
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,220.98,221.45,0.47,0.78,0.783
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,221.64,222.32,0.68,0.784,0.789
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,222.43,224.23,1.8,0.79,0.802
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,224.4,224.85,0.45,0.803,0.806
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,225.43,225.88,0.45,0.81,0.813
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA2,225.9,226.7,0.8,0.814,0.819
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,CHI,227.12,227.68,0.56,0.822,0.826
COU_S1MA_011009_6600000_6900000_random-14.eaf_2,COU_S1MA_011009_6600000_6900000_random-14.eaf,22,107.33,253.07,FA1,228.06,229.46,1.4,0.828,0.838
